"payment_id";"loan_id";"payment_date";"payment_amount"
28604;1707;"2022-06-02";29725.01
28605;16408;"2024-01-19";18277.69
28606;10342;"2023-06-09";16252.38
28607;44434;"2022-12-03";3891.83
28608;8410;"2023-01-15";54409.5
28609;23210;"2022-07-13";84298.96
28610;660;"2022-08-08";63659.04
28611;18022;"2021-06-29";62637.24
28612;40578;"2021-12-23";57466.51
28613;49601;"2021-06-03";71888.57
28614;18241;"2022-12-29";73986.46
28615;4260;"2023-06-23";48760.51
28616;40638;"2021-02-06";83290.85
28617;24912;"2021-07-06";2457.72
28618;8870;"2025-01-19";57981.5
28619;18562;"2022-07-09";56484.86
28620;48563;"2024-04-11";34720.01
28621;10843;"2025-05-29";38048.56
28622;32990;"2025-05-03";52563.24
28623;13211;"2025-12-05";48558.78
28624;34873;"2024-07-09";96489.29
28625;6430;"2022-10-25";36137.91
28626;10372;"2022-11-14";9031.27
28627;10257;"2022-09-05";45801.14
28628;38513;"2024-07-17";62703.79
28629;17165;"2023-05-21";1867.11
28630;11500;"2021-10-26";63871.0
28631;23774;"2025-01-10";12983.68
28632;15568;"2023-02-14";28785.93
28633;22106;"2024-03-15";91245.27
28634;27518;"2023-03-22";62217.5
28635;19231;"2023-11-20";15705.27
28636;2984;"2024-01-03";28392.29
28637;34179;"2023-01-12";62296.38
28638;44083;"2023-11-20";13911.7
28639;14148;"2022-09-08";87233.5
28640;37080;"2024-03-24";55728.66
28641;36995;"2025-08-16";33432.35
28642;8974;"2025-11-03";81943.38
28643;22276;"2025-01-19";97657.56
28644;17447;"2023-11-01";12081.11
28645;48234;"2024-11-18";45356.03
28646;4878;"2022-11-01";23040.03
28647;9691;"2023-12-09";20290.04
28648;10521;"2023-10-11";64494.2
28649;300;"2021-06-19";71373.11
28650;45760;"2022-08-02";98704.2
28651;33809;"2021-01-11";20146.28
28652;31701;"2025-07-02";58677.45
28653;43548;"2024-03-03";50279.45
28654;22172;"2023-06-26";91517.47
28655;16236;"2025-09-20";87283.52
28656;22569;"2024-06-12";38463.85
28657;24133;"2025-06-18";54242.4
28658;42183;"2023-02-14";1662.53
28659;32047;"2021-02-14";77827.07
28660;22221;"2020-12-20";87784.76
28661;1295;"2024-02-13";60447.87
28662;28756;"2024-03-28";78106.6
28663;49605;"2022-04-29";35461.51
28664;36384;"2025-08-10";35930.34
28665;2746;"2021-04-17";44918.25
28666;4173;"2024-08-05";28638.4
28667;48293;"2021-07-30";8411.19
28668;37733;"2022-06-18";11739.56
28669;30379;"2024-03-16";95872.33
28670;43958;"2025-09-05";45742.4
28671;6788;"2024-05-20";92621.71
28672;10541;"2024-09-26";12073.13
28673;24385;"2021-08-11";82371.41
28674;42075;"2023-06-08";30009.79
28675;16550;"2023-04-02";24824.05
28676;9991;"2025-04-30";76927.95
28677;24340;"2024-12-25";64620.67
28678;22027;"2022-02-13";21595.94
28679;13433;"2023-05-31";67941.68
28680;1639;"2023-01-28";4727.04
28681;6922;"2024-12-18";11730.89
28682;585;"2021-10-25";72792.22
28683;32957;"2024-10-19";99811.24
28684;41853;"2025-01-23";5599.6
28685;42627;"2025-02-25";15115.37
28686;44036;"2021-08-06";73104.71
28687;18686;"2021-09-01";97573.18
28688;29352;"2022-08-01";51261.68
28689;45113;"2023-07-24";17997.75
28690;24900;"2020-12-10";83394.04
28691;33123;"2024-07-01";95667.2
28692;17602;"2023-02-23";43172.77
28693;38468;"2022-04-26";3788.82
28694;49347;"2024-02-05";90451.73
28695;25393;"2024-09-28";21468.31
28696;48387;"2024-01-13";11862.15
28697;30746;"2021-07-28";8275.54
28698;12784;"2023-03-06";28905.63
28699;6272;"2021-10-27";73769.69
28700;18830;"2023-07-02";31835.27
28701;18505;"2024-10-21";51407.68
28702;8119;"2021-02-12";62685.18
28703;14977;"2024-11-11";88920.4
28704;20753;"2025-10-30";68773.94
28705;6675;"2022-01-04";11917.94
28706;41455;"2023-01-04";84107.75
28707;28240;"2024-09-07";92860.95
28708;32148;"2020-12-24";68200.95
28709;47324;"2024-03-18";8674.46
28710;881;"2024-08-25";25562.29
28711;8235;"2024-08-06";42708.11
28712;29163;"2023-03-06";46338.34
28713;33654;"2025-07-23";20516.0
28714;6280;"2025-04-17";22929.37
28715;49611;"2025-08-12";87759.87
28716;10023;"2021-03-02";67428.98
28717;6909;"2021-11-09";79892.48
28718;26204;"2021-09-14";98719.35
28719;29035;"2025-09-07";2998.91
28720;40493;"2022-01-30";31866.07
28721;48193;"2022-07-13";98862.4
28722;46678;"2025-01-05";46972.99
28723;32997;"2022-03-19";42214.87
28724;43265;"2021-12-09";50345.31
28725;21562;"2025-01-08";9970.33
28726;22620;"2023-09-04";15204.01
28727;29189;"2023-07-04";49802.36
28728;13091;"2025-12-04";30646.71
28729;43919;"2025-03-18";19678.96
28730;44091;"2025-04-24";85808.33
28731;9437;"2021-10-21";57171.0
28732;29037;"2025-09-03";66232.36
28733;36898;"2024-09-19";65012.44
28734;24195;"2022-08-28";94193.09
28735;28240;"2021-07-06";27753.76
28736;19289;"2024-10-23";71986.7
28737;7436;"2022-07-20";64138.31
28738;28580;"2022-04-08";46968.9
28739;28918;"2021-09-15";93740.3
28740;24326;"2025-01-18";42622.81
28741;25933;"2024-08-09";71408.24
28742;4050;"2022-11-04";93911.33
28743;31894;"2023-07-26";1106.39
28744;23132;"2025-01-08";13558.09
28745;31779;"2024-12-09";18962.36
28746;36742;"2022-02-05";45173.55
28747;4317;"2023-09-06";92461.56
28748;20224;"2021-11-08";24322.51
28749;24733;"2023-04-21";93161.63
28750;13783;"2021-04-06";24818.22
28751;21420;"2023-03-15";21146.07
28752;30667;"2023-04-08";7604.07
28753;30020;"2024-08-26";46633.01
28754;31589;"2024-12-05";39686.25
28755;32414;"2023-03-03";62424.3
28756;29202;"2024-10-29";67061.03
28757;13796;"2023-08-10";48903.81
28758;17524;"2021-09-06";28268.82
28759;30794;"2021-01-12";48800.48
28760;46016;"2022-07-07";41387.77
28761;597;"2022-08-24";11665.52
28762;43096;"2021-12-15";581.68
28763;10674;"2024-01-07";58449.24
28764;16802;"2023-12-28";68621.97
28765;4111;"2023-05-19";81826.28
28766;27379;"2021-09-06";71561.64
28767;5657;"2023-08-31";53709.03
28768;18212;"2025-02-19";64023.3
28769;6564;"2021-03-27";39378.43
28770;46235;"2023-10-22";90543.36
28771;3116;"2025-03-28";65967.64
28772;11027;"2023-01-09";3693.83
28773;21622;"2023-03-05";64019.07
28774;31198;"2021-11-21";23646.22
28775;40802;"2025-03-26";21641.82
28776;4407;"2023-05-12";17421.93
28777;41808;"2025-05-23";55500.99
28778;18909;"2022-03-19";89650.31
28779;42728;"2022-09-19";55837.16
28780;11199;"2022-10-03";35937.56
28781;49746;"2025-03-12";948.18
28782;44080;"2021-03-19";36454.41
28783;34020;"2021-08-31";71637.99
28784;854;"2025-05-15";11473.18
28785;1016;"2024-04-06";45321.49
28786;6721;"2022-01-19";73979.05
28787;36959;"2024-05-02";73118.94
28788;14354;"2021-01-07";38772.9
28789;49081;"2025-09-13";75498.81
28790;17428;"2021-03-03";91472.49
28791;21064;"2021-02-01";74348.16
28792;12094;"2024-05-23";82927.76
28793;41148;"2024-06-17";12021.08
28794;44935;"2025-09-21";47028.28
28795;48675;"2025-11-24";536.47
28796;7332;"2024-04-09";7609.1
28797;45566;"2021-11-21";68052.98
28798;9704;"2024-08-19";59038.77
28799;29291;"2024-04-24";82866.27
28800;20228;"2025-03-14";8390.41
28801;45000;"2024-04-19";91384.64
28802;16882;"2022-04-30";21137.07
28803;36294;"2023-04-24";63693.31
28804;27509;"2021-02-28";42675.66
28805;36327;"2023-04-08";43824.11
28806;7107;"2023-03-24";34759.23
28807;49711;"2021-05-23";37039.32
28808;46002;"2025-05-17";63376.76
28809;1071;"2024-06-01";37515.2
28810;24209;"2021-01-12";70736.91
28811;21762;"2024-06-24";23831.9
28812;5470;"2025-12-05";27239.48
28813;480;"2023-05-31";25583.44
28814;35657;"2025-05-02";61082.59
28815;44577;"2024-03-05";89230.42
28816;3813;"2023-09-17";97114.52
28817;31760;"2025-08-08";85359.31
28818;31190;"2023-06-13";60582.43
28819;27724;"2021-10-24";93425.94
28820;34098;"2024-12-23";29275.58
28821;36719;"2022-11-14";67919.9
28822;42992;"2023-12-10";66560.66
28823;12927;"2024-03-31";96899.6
28824;5252;"2021-02-14";46077.64
28825;20543;"2023-06-09";29071.5
28826;10699;"2025-09-26";90339.96
28827;22133;"2023-03-25";49269.73
28828;7455;"2021-05-22";85462.68
28829;19267;"2022-06-28";93805.81
28830;38801;"2022-05-25";48182.73
28831;47965;"2024-01-19";72045.71
28832;14764;"2025-01-01";5193.2
28833;30292;"2020-12-11";51271.3
28834;40704;"2021-01-11";45784.95
28835;46142;"2021-10-15";54511.91
28836;18960;"2023-07-22";12084.44
28837;40012;"2024-04-19";37463.91
28838;24387;"2021-09-09";23041.57
28839;49393;"2024-11-18";54425.08
28840;42409;"2022-04-19";42461.98
28841;13689;"2023-07-31";92342.32
28842;26968;"2025-09-19";84911.05
28843;12395;"2025-10-03";53824.31
28844;38556;"2025-05-05";70065.09
28845;16989;"2023-02-27";61864.56
28846;15830;"2022-09-05";15125.66
28847;10424;"2021-04-21";34258.77
28848;25517;"2023-03-05";23635.49
28849;49826;"2021-03-28";13709.58
28850;383;"2025-05-06";50890.78
28851;16347;"2025-03-19";95760.33
28852;5333;"2025-03-18";82069.06
28853;24180;"2022-10-17";87918.38
28854;35466;"2024-01-30";58039.92
28855;44654;"2021-05-03";64254.94
28856;47328;"2021-07-02";24312.16
28857;45081;"2022-07-02";54882.67
28858;45909;"2023-04-03";7980.08
28859;43770;"2021-02-01";8851.07
28860;40850;"2021-12-23";4263.95
28861;49757;"2022-08-28";72067.45
28862;21182;"2022-06-12";47660.65
28863;25204;"2025-05-30";21367.09
28864;19985;"2024-12-19";37756.45
28865;8285;"2024-05-04";55233.6
28866;22681;"2025-05-22";34767.91
28867;9949;"2022-07-24";6357.99
28868;31084;"2023-01-29";74105.29
28869;48209;"2021-09-12";20286.67
28870;16315;"2025-06-29";40235.1
28871;43671;"2021-10-02";24293.33
28872;26935;"2024-10-17";53017.04
28873;49963;"2025-10-12";97691.85
28874;2888;"2020-12-14";2367.23
28875;19240;"2022-08-03";70792.65
28876;35466;"2025-07-20";99655.18
28877;46698;"2023-12-07";70849.71
28878;31965;"2023-12-05";94994.08
28879;14746;"2023-01-13";65956.85
28880;21714;"2021-10-22";52305.15
28881;3060;"2023-07-24";17056.47
28882;44594;"2024-03-17";78000.49
28883;18689;"2023-06-04";49429.13
28884;38683;"2024-02-22";73895.94
28885;26799;"2024-11-11";23087.96
28886;23690;"2025-03-09";39311.12
28887;39303;"2022-05-04";76215.82
28888;37315;"2022-06-10";15869.96
28889;10509;"2022-04-12";50314.46
28890;40455;"2024-07-19";51525.98
28891;39717;"2021-09-17";23762.12
28892;27057;"2023-04-20";1644.44
28893;34704;"2022-01-18";9532.65
28894;47312;"2023-07-25";13259.13
28895;42573;"2023-08-31";92892.37
28896;14313;"2022-11-02";25252.97
28897;4709;"2023-10-06";21405.86
28898;10624;"2024-08-04";65370.8
28899;29124;"2025-11-23";55022.57
28900;13624;"2024-12-28";96891.17
28901;24920;"2024-02-24";41197.39
28902;21134;"2022-04-07";2556.06
28903;43969;"2023-01-27";16349.78
28904;11703;"2025-08-10";90847.16
28905;28647;"2024-01-20";80983.05
28906;16343;"2021-10-26";23469.18
28907;29251;"2024-05-13";65116.13
28908;27032;"2023-07-29";41187.03
28909;42929;"2021-08-25";15256.38
28910;39023;"2021-07-15";92223.59
28911;2721;"2025-06-03";58704.61
28912;18924;"2025-05-21";64100.41
28913;23777;"2022-06-21";6241.71
28914;32448;"2025-09-09";86284.23
28915;18594;"2021-01-16";74613.63
28916;37406;"2022-02-14";98788.11
28917;9355;"2023-12-16";58153.33
28918;37243;"2024-01-06";21124.45
28919;25929;"2025-08-05";61056.74
28920;36276;"2022-03-06";9983.0
28921;20287;"2023-07-12";11772.21
28922;49108;"2021-05-25";77160.71
28923;22325;"2024-09-30";71563.58
28924;46919;"2022-05-02";67991.47
28925;41955;"2021-11-04";9698.22
28926;34029;"2025-09-01";53156.12
28927;6751;"2023-05-01";31321.07
28928;35871;"2022-11-13";39803.31
28929;33625;"2022-03-21";27642.7
28930;12520;"2025-08-14";40362.58
28931;26263;"2021-01-18";84289.77
28932;11919;"2023-09-14";29770.54
28933;45428;"2021-01-25";67479.77
28934;13865;"2025-06-21";35019.01
28935;4584;"2023-11-07";15269.94
28936;42755;"2024-12-28";49343.9
28937;40230;"2024-11-04";1625.64
28938;11714;"2021-11-11";96710.23
28939;23692;"2024-06-16";60482.91
28940;31589;"2022-09-11";95455.81
28941;7610;"2021-11-23";64988.9
28942;18826;"2022-02-25";24221.85
28943;26235;"2022-09-01";53854.09
28944;45826;"2020-12-28";49157.76
28945;40753;"2023-10-17";7733.12
28946;6546;"2025-10-12";52901.52
28947;37396;"2024-04-04";50865.15
28948;27780;"2021-08-28";77350.32
28949;11427;"2024-03-23";45722.68
28950;8109;"2022-11-12";41155.09
28951;30405;"2022-09-14";8438.25
28952;1203;"2024-09-03";41897.9
28953;2899;"2023-08-19";91685.53
28954;41020;"2025-11-20";97743.48
28955;40758;"2023-07-22";9904.69
28956;18208;"2023-07-20";42000.86
28957;3690;"2022-09-24";64206.44
28958;7428;"2022-10-15";37727.64
28959;4119;"2024-01-01";96266.82
28960;122;"2024-09-28";10948.84
28961;16466;"2022-09-12";21167.66
28962;33327;"2023-03-27";75219.15
28963;15425;"2023-07-14";48775.94
28964;4682;"2024-12-01";98746.7
28965;30310;"2023-10-06";66630.92
28966;21483;"2024-05-27";37125.35
28967;18123;"2024-01-16";89839.28
28968;7155;"2023-12-22";75196.92
28969;10698;"2024-04-13";19693.02
28970;27368;"2021-06-23";62766.12
28971;8437;"2022-09-06";85202.18
28972;14094;"2022-03-18";99944.71
28973;37913;"2024-06-10";99505.69
28974;43728;"2022-03-09";80980.44
28975;22724;"2023-05-04";87964.9
28976;31910;"2025-06-08";82867.99
28977;48434;"2022-01-11";78895.99
28978;48302;"2022-09-02";96567.22
28979;6786;"2022-01-28";89537.57
28980;42127;"2023-12-19";32677.4
28981;15577;"2021-11-19";13386.45
28982;46947;"2021-12-14";76367.01
28983;24659;"2022-09-07";94913.69
28984;13451;"2025-04-07";68075.41
28985;32542;"2022-03-18";66306.05
28986;34016;"2023-08-30";54203.31
28987;11699;"2023-04-19";26512.78
28988;34543;"2023-06-21";29692.75
28989;7447;"2022-08-04";6693.91
28990;24047;"2021-02-23";39338.36
28991;19308;"2021-01-05";97606.17
28992;420;"2021-03-06";36000.23
28993;9929;"2025-03-21";34893.3
28994;29015;"2024-08-16";68644.99
28995;33045;"2022-10-09";31012.46
28996;19476;"2021-03-13";83272.64
28997;1263;"2024-05-23";10768.35
28998;18785;"2022-10-12";38560.13
28999;46636;"2022-06-03";21463.2
29000;27705;"2025-07-31";98893.35
29001;30831;"2022-12-13";67837.64
29002;46744;"2025-10-31";61670.66
29003;42050;"2022-07-09";22509.72
29004;30488;"2021-04-28";8664.26
29005;21163;"2023-05-11";26283.73
29006;28936;"2021-06-04";75356.59
29007;627;"2022-12-21";26011.2
29008;19988;"2025-01-06";94623.84
29009;4864;"2023-07-26";64470.09
29010;6857;"2024-12-20";99133.59
29011;19769;"2021-12-25";65303.46
29012;46377;"2021-10-19";3859.88
29013;15160;"2023-07-19";15549.33
29014;29659;"2024-08-23";63899.59
29015;46046;"2025-07-26";1503.46
29016;29675;"2022-08-10";87004.0
29017;9285;"2024-01-31";69073.04
29018;20084;"2023-02-11";7719.05
29019;11334;"2021-04-04";20035.39
29020;16374;"2021-02-11";45094.18
29021;41873;"2024-06-03";28035.15
29022;13322;"2021-04-22";55717.81
29023;44945;"2024-11-05";66866.49
29024;29554;"2025-02-04";87045.57
29025;34365;"2023-02-13";80985.45
29026;22635;"2021-11-22";20640.57
29027;49158;"2024-10-13";41155.83
29028;10236;"2021-01-11";73488.47
29029;2332;"2022-07-14";97408.53
29030;29817;"2022-11-29";98017.72
29031;47243;"2021-04-14";83246.7
29032;20841;"2022-04-25";32169.15
29033;29724;"2023-03-31";59894.11
29034;13949;"2023-03-02";71605.8
29035;3964;"2025-09-22";62219.6
29036;21164;"2025-10-21";44993.75
29037;20422;"2021-08-01";51290.84
29038;9622;"2023-11-30";1758.13
29039;40989;"2022-11-17";68905.38
29040;6242;"2020-12-26";40991.93
29041;6704;"2025-04-06";84859.37
29042;26024;"2022-11-29";30174.13
29043;14178;"2024-05-31";18806.42
29044;16190;"2025-06-29";62027.86
29045;24714;"2024-01-09";70865.91
29046;16886;"2025-05-06";1557.16
29047;10143;"2022-12-21";71430.75
29048;573;"2025-08-14";54461.47
29049;10926;"2023-09-05";41355.78
29050;28679;"2024-05-03";47490.91
29051;43930;"2023-12-08";49220.52
29052;48617;"2021-01-17";70256.09
29053;1719;"2025-09-30";86413.01
29054;3705;"2022-04-10";85532.6
29055;31962;"2025-11-17";56427.92
29056;42520;"2024-06-25";41177.59
29057;10030;"2025-09-23";90410.48
29058;15822;"2023-03-12";92342.53
29059;48937;"2024-01-05";24168.94
29060;31704;"2025-07-16";38982.92
29061;48590;"2021-02-12";29981.41
29062;9313;"2021-07-21";89298.92
29063;31742;"2024-05-17";91070.76
29064;7942;"2024-06-14";71913.4
29065;49327;"2021-10-04";32287.2
29066;46658;"2023-09-15";3879.18
29067;49980;"2022-02-13";23338.26
29068;2342;"2024-04-10";64133.25
29069;20878;"2025-03-13";26293.66
29070;22636;"2024-12-03";95476.22
29071;19388;"2024-01-06";19699.09
29072;12863;"2022-05-24";58164.13
29073;39388;"2025-08-26";3313.13
29074;11039;"2024-02-19";16077.65
29075;41251;"2021-03-18";1838.61
29076;4183;"2021-07-28";51114.24
29077;29196;"2024-05-01";88689.19
29078;32728;"2021-12-07";99564.0
29079;26407;"2022-06-08";55955.59
29080;46466;"2022-11-27";68006.51
29081;1746;"2024-02-29";60434.31
29082;16238;"2025-11-09";24403.05
29083;30054;"2022-07-10";14946.67
29084;32321;"2023-06-25";41060.3
29085;49905;"2023-04-14";81577.74
29086;43679;"2021-07-11";10251.33
29087;24551;"2025-12-02";33047.43
29088;4939;"2024-03-15";41611.77
29089;8578;"2023-04-17";92504.9
29090;36823;"2024-05-23";16244.52
29091;5599;"2021-02-16";80012.06
29092;34858;"2022-09-07";13469.94
29093;28617;"2025-01-28";86097.14
29094;21791;"2023-02-17";99479.66
29095;32974;"2023-01-01";9919.08
29096;6943;"2024-08-01";36756.18
29097;41899;"2024-07-06";22580.55
29098;8206;"2021-11-17";33838.53
29099;39660;"2024-06-07";5810.04
29100;15271;"2021-02-17";18902.57
29101;32394;"2021-12-14";95847.51
29102;46624;"2021-08-11";93769.47
29103;23054;"2021-08-25";76929.22
29104;22290;"2023-06-02";681.63
29105;3618;"2022-12-27";81730.93
29106;16428;"2023-08-03";77317.94
29107;30437;"2022-09-01";8208.67
29108;45817;"2021-12-24";9357.31
29109;24250;"2025-07-16";30540.06
29110;17419;"2020-12-11";75197.45
29111;42341;"2021-03-16";20860.42
29112;42153;"2025-10-14";50482.36
29113;44589;"2021-07-30";81800.97
29114;42962;"2025-04-07";35028.07
29115;36538;"2023-04-07";35409.68
29116;49600;"2025-09-15";31493.15
29117;49410;"2022-05-12";93912.86
29118;32475;"2025-04-09";32179.45
29119;1511;"2021-11-28";8078.18
29120;43938;"2024-06-26";4148.42
29121;5852;"2021-01-05";34472.21
29122;17293;"2023-05-21";69522.79
29123;272;"2024-12-01";80672.19
29124;14117;"2024-03-27";15733.61
29125;12072;"2023-06-05";92170.38
29126;46468;"2022-07-19";44033.29
29127;25405;"2021-10-16";83614.22
29128;3516;"2021-05-02";49968.18
29129;42404;"2022-10-24";75898.32
29130;36181;"2025-05-07";70848.87
29131;2967;"2021-06-02";24047.83
29132;43070;"2024-02-19";61671.23
29133;17041;"2023-08-05";73725.01
29134;41473;"2021-01-12";71243.66
29135;22140;"2024-08-29";65330.67
29136;14009;"2022-06-24";40606.57
29137;25742;"2021-06-23";46135.79
29138;11921;"2025-09-24";25386.08
29139;37639;"2022-01-15";12453.31
29140;45345;"2021-10-14";59247.32
29141;43035;"2022-11-28";3169.69
29142;40635;"2025-10-23";38293.12
29143;46899;"2025-11-09";7913.63
29144;2068;"2023-10-19";73435.32
29145;23531;"2022-10-31";68731.3
29146;7131;"2021-09-23";61169.3
29147;27385;"2025-06-19";63719.76
29148;18143;"2025-09-19";71375.52
29149;10427;"2023-01-20";45017.85
29150;12563;"2023-09-23";55872.97
29151;7155;"2021-09-09";33544.26
29152;8951;"2022-03-15";17716.52
29153;30041;"2024-01-25";10370.5
29154;43545;"2025-01-06";60996.67
29155;1727;"2025-07-16";47776.02
29156;953;"2022-03-17";47047.2
29157;47168;"2022-01-16";18140.41
29158;2540;"2025-07-10";30973.21
29159;45849;"2024-10-12";66624.46
29160;21104;"2021-04-17";42938.51
29161;28819;"2024-04-18";86728.45
29162;5712;"2022-09-18";82830.48
29163;31300;"2025-05-14";96899.88
29164;48187;"2022-01-25";95312.21
29165;9284;"2022-02-26";1921.72
29166;26230;"2021-03-30";61578.59
29167;23388;"2022-11-24";28843.46
29168;44749;"2023-06-28";24224.17
29169;35505;"2021-12-30";12298.38
29170;12855;"2025-09-19";45521.61
29171;36720;"2022-01-21";23818.97
29172;25583;"2022-02-11";62689.51
29173;25208;"2023-12-03";91700.37
29174;21304;"2022-02-06";84079.22
29175;36075;"2025-11-03";5095.96
29176;37378;"2021-12-17";9191.56
29177;31779;"2022-06-02";944.77
29178;19326;"2025-11-10";43794.21
29179;21981;"2023-08-21";18932.83
29180;7726;"2023-06-26";69141.19
29181;11369;"2024-02-17";15196.63
29182;33205;"2023-11-17";54399.22
29183;31803;"2024-04-08";95844.63
29184;33508;"2022-10-10";1323.72
29185;20749;"2023-04-09";35128.5
29186;42102;"2024-08-23";40099.81
29187;25840;"2021-03-31";96397.71
29188;4083;"2024-11-05";24762.91
29189;34053;"2025-03-07";52281.19
29190;31816;"2021-01-13";1997.22
29191;4000;"2021-05-10";23639.15
29192;29883;"2025-08-01";28904.44
29193;2354;"2023-06-14";99458.48
29194;21271;"2024-03-09";94537.39
29195;48336;"2024-05-29";27503.67
29196;32791;"2025-07-08";35234.56
29197;16294;"2025-06-02";97890.19
29198;9411;"2024-09-01";91180.25
29199;42494;"2023-04-09";81040.94
29200;19;"2024-06-07";46585.52
29201;30888;"2022-04-18";92100.74
29202;15228;"2021-05-13";48832.91
29203;29064;"2025-10-01";17871.6
29204;29236;"2023-11-05";8277.28
29205;12261;"2025-05-29";69770.36
29206;32003;"2023-07-10";73567.5
29207;34543;"2024-03-24";16150.15
29208;21403;"2025-10-21";82805.77
29209;5647;"2022-02-09";90218.19
29210;47280;"2023-07-06";92189.11
29211;43353;"2022-02-07";27810.83
29212;16714;"2025-09-07";81378.61
29213;41066;"2024-03-17";19309.21
29214;6770;"2024-06-11";32114.0
29215;41323;"2021-12-07";61207.67
29216;992;"2024-03-07";3470.2
29217;4533;"2022-11-05";90302.61
29218;8546;"2021-11-10";88590.95
29219;33400;"2023-09-20";73952.6
29220;39382;"2022-07-04";89592.07
29221;49866;"2022-08-25";95322.94
29222;1626;"2023-02-05";17944.11
29223;10794;"2025-01-28";57963.51
29224;41562;"2022-02-01";24882.94
29225;8832;"2024-11-12";55859.85
29226;3554;"2023-03-01";92348.99
29227;48769;"2024-06-20";5719.17
29228;9379;"2024-10-27";53754.77
29229;39917;"2021-04-17";79209.09
29230;48901;"2022-02-01";3732.25
29231;7139;"2023-01-21";42605.99
29232;32061;"2024-08-20";85150.82
29233;12365;"2023-09-15";98016.49
29234;43707;"2021-07-21";68995.18
29235;7993;"2023-01-23";12366.83
29236;46237;"2023-03-28";82093.17
29237;2992;"2022-11-08";4930.61
29238;12209;"2022-05-13";87675.5
29239;39193;"2024-07-09";27684.68
29240;22471;"2022-11-10";88886.22
29241;12076;"2025-04-18";79496.65
29242;14717;"2020-12-31";67653.37
29243;16199;"2023-05-09";67425.08
29244;5555;"2024-09-25";76153.5
29245;28701;"2025-03-31";29083.94
29246;26044;"2024-12-13";5850.12
29247;37277;"2024-06-14";64454.64
29248;16577;"2022-12-23";57773.29
29249;49224;"2022-04-13";39081.99
29250;17040;"2022-04-25";54768.85
29251;31379;"2025-06-05";43264.4
29252;5615;"2021-02-05";81018.59
29253;27491;"2022-12-14";8877.7
29254;15280;"2022-09-21";41374.59
29255;39714;"2022-04-17";8814.61
29256;2267;"2025-07-10";74486.03
29257;30148;"2025-09-20";38928.84
29258;5776;"2022-12-05";5761.81
29259;2849;"2023-05-19";71841.44
29260;35286;"2023-02-10";13955.3
29261;30612;"2022-04-15";25213.73
29262;15370;"2022-06-06";63124.71
29263;4969;"2023-05-07";43949.29
29264;19387;"2021-03-30";84653.58
29265;15343;"2021-12-18";92856.96
29266;28626;"2022-01-23";62339.9
29267;17697;"2023-12-21";97431.7
29268;850;"2025-11-20";90770.65
29269;47579;"2025-02-24";6641.27
29270;49752;"2024-10-22";16197.4
29271;41234;"2023-04-01";45413.91
29272;15313;"2022-12-09";72579.57
29273;43464;"2025-01-31";86645.28
29274;23812;"2021-09-28";5094.85
29275;29586;"2025-10-14";3653.66
29276;31266;"2024-08-04";21380.34
29277;36015;"2025-11-20";71700.77
29278;19239;"2025-07-20";74236.07
29279;18771;"2024-02-02";44077.67
29280;40339;"2024-02-05";89989.86
29281;1995;"2024-08-07";43737.24
29282;42798;"2021-06-28";86408.51
29283;30003;"2024-08-27";18403.94
29284;49195;"2021-04-10";5403.77
29285;31703;"2022-03-02";52654.13
29286;42201;"2025-08-19";83782.66
29287;41218;"2022-05-08";7719.58
29288;41702;"2023-03-24";89611.34
29289;30227;"2024-11-25";28913.38
29290;5870;"2022-09-14";16660.46
29291;37187;"2024-06-16";42066.7
29292;25351;"2024-01-27";2247.79
29293;39146;"2024-12-15";2514.74
29294;29902;"2024-08-24";26046.5
29295;24259;"2021-07-03";85267.01
29296;34055;"2025-09-14";6465.95
29297;49122;"2025-06-01";52362.91
29298;1344;"2025-07-20";60844.6
29299;48649;"2021-11-07";96626.98
29300;40531;"2023-07-28";42614.54
29301;27805;"2021-04-20";9327.4
29302;30302;"2023-08-29";34572.68
29303;23710;"2023-02-19";86650.73
29304;22842;"2023-11-04";70804.93
29305;37007;"2025-03-21";90784.97
29306;28892;"2022-10-02";27385.1
29307;12124;"2022-03-29";7557.83
29308;32115;"2023-08-17";24645.51
29309;31889;"2022-04-06";69035.98
29310;20209;"2021-09-12";63635.47
29311;44539;"2022-06-08";26034.33
29312;45771;"2024-10-06";81670.99
29313;558;"2021-04-04";40458.96
29314;13722;"2021-04-08";27152.17
29315;8252;"2024-01-22";49833.66
29316;34178;"2023-10-18";46663.98
29317;20095;"2021-05-15";76073.56
29318;25526;"2024-10-10";16290.8
29319;8812;"2024-02-06";82518.76
29320;36891;"2021-05-01";24416.48
29321;25973;"2021-04-14";71467.68
29322;31698;"2024-01-14";11937.73
29323;2467;"2024-01-30";17640.43
29324;27882;"2021-10-11";5083.43
29325;40777;"2024-04-15";10192.62
29326;20037;"2024-01-06";59483.62
29327;11732;"2025-02-13";80475.54
29328;21375;"2024-07-30";44372.72
29329;19734;"2022-12-11";42944.27
29330;35032;"2024-06-15";70770.56
29331;33475;"2023-06-09";84166.47
29332;46929;"2023-11-12";31755.66
29333;5130;"2024-07-26";64118.97
29334;45506;"2022-01-24";4471.16
29335;30859;"2025-09-12";74476.37
29336;2257;"2024-04-16";34537.72
29337;35665;"2021-09-18";83717.41
29338;23601;"2024-02-18";84865.88
29339;30699;"2023-02-18";31353.02
